dialog_id,CooperativityRate,Turn Exchange,Formal System Query,NL System Query,Formal User Response,User Response,NL_Student,Correctness Rate,Naturalness Rate,Evaluator,Comments,Board
447,50,0,Start(),"Hi, can you tell me how to play Quarto?",Start,"Sure, let's start.",Tianyi,,,,,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
447,50,1,RequestNewWinCondition(),Can you give me a winning board?,Inform,Assume you demonstrate this win condition,Tianyi,,,,,0-0-4-0-0-0-3-0-0-0-1-0-0-0-5-0
447,50,2,RequestNewWinCondition(),Can you show me another win pattern?,Inform,Assume you demonstrate this win condition,Tianyi,,,,,8-0-0-0-0-7-0-0-0-0-2-0-0-0-0-3
447,50,3,"Context Switch, Confirm(User_ID=1, Shape)","In the first win, is it a win because of the shape of the pieces?",Negate(),"No, that is not the reason.",Tianyi,,,,,0-0-4-0-0-0-3-0-0-0-1-0-0-0-5-0
447,50,4,"Same, Confirm(User_ID=1, Color)","So, is it a win because some pieces have the same color?",Negate(),Nope.,Tianyi,,,,,0-0-4-0-0-0-3-0-0-0-1-0-0-0-5-0
447,50,5,RequestNewWinCondition(),Can you show another example of win?,Inform,Assume you demonstrate this win condition,Tianyi,,,,,0-0-5-0-0-0-13-0-0-0-6-0-0-0-9-0
447,50,6,"Context Switch, RequestOtherPlayers()","In the second win, can someone take actions to prevent the win?",Inform([]),"No, there is nothing he/she can do.",Tianyi,,,,,8-0-0-0-0-7-0-0-0-0-2-0-0-0-0-3
447,50,7,"Context Switch, Confirm(User_ID=1, Hollowness)","For the first win, is it wins because some pieces are hollow?",Negate(),"No, that is not related to the win.",Tianyi,,,,,0-0-4-0-0-0-3-0-0-0-1-0-0-0-5-0
447,50,8,"Context Switch, Confirm(User_ID=1, Color)","In the third win, is it a win because some pieces have the same color?",NotSure(),I am not sure about this.,Tianyi,,,,,0-0-5-0-0-0-13-0-0-0-6-0-0-0-9-0
447,50,9,"Same, Request(User_ID=1, Translate)","And, can I move some pieces and still maintain the win?",Inform(['col1']),"Yes, you can move all pieces to the second column.",Tianyi,,,,,0-0-5-0-0-0-13-0-0-0-6-0-0-0-9-0
447,50,10,RequestNewWinCondition(),Can you give a new winning board?,Inform,Assume you demonstrate this win condition,Tianyi,,,,,10-0-0-0-0-4-0-0-0-0-14-0-0-0-0-2
447,50,11,RequestNewWinCondition(),Can you show me another new win pattern?,Inform,Assume you demonstrate this win condition,Tianyi,,,,,0-0-0-12-0-0-15-0-0-8-0-0-3-0-0-0
447,50,12,RequestNewWinCondition(),Can you give a new example of win?,Inform,Assume you demonstrate this win condition,Tianyi,,,,,0-0-0-0-0-0-0-0-0-0-0-0-5-2-1-8
447,50,13,"Context Switch, Request(User_ID=1, Rotate)","In the fifth win, can I rotate some pieces and still maintain the win.",Inform([90]),"Yes, you can rotate all pieces 90 degrees with respect to the rows and put them in the first column.",Tianyi,,,,,0-0-0-12-0-0-15-0-0-8-0-0-3-0-0-0
447,50,14,"Same, Confirm(User_ID=1, Hollowness)","And, is it a win because all pieces are hollow?",Affirm(),"Yes, that is.",Tianyi,,,,,0-0-0-12-0-0-15-0-0-8-0-0-3-0-0-0
447,50,15,Finish(),Thank you. I am much better in Quarto now.,Finish,"You are welcome, you can ask me anytime if you have questions.",Tianyi,,,,,0-0-0-12-0-0-15-0-0-8-0-0-3-0-0-0
