dialog_id,CooperativityRate,Turn Exchange,Formal System Query,NL System Query,Formal User Response,User Response,NL_Student,Correctness Rate,Naturalness Rate,Evaluator,Comments,Board
893,60,0,Start(),"Hi, can you teach me how to play Quarto?",Start,"Okay, sounds good. ",Anthony,5,5,Yiyen,,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
893,60,1,RequestNewWinCondition(),Please show me a win condition. ,Inform,Assume you demonstrate this win condition,Anthony,5,5,Yiyen,,0-0-15-0-0-0-6-0-0-0-14-0-0-0-8-0
893,60,2,"Same, Confirm(User_ID=1, Color)",Is this a win because of the color of the pieces?,Negate(),"No, that is not why here.",Anthony,5,5,Yiyen,,0-0-15-0-0-0-6-0-0-0-14-0-0-0-8-0
893,60,3,"Same, Confirm(User_ID=1, Translate([0, 3]))",Could I shift these pieces here?,Affirm(),"Yes, that's fine.",Anthony,3,5,Yiyen,,0-0-15-0-0-0-6-0-0-0-14-0-0-0-8-0
893,60,4,"Same, Confirm(User_ID=1, Color)",Is this a win because of the pieces' color.,Negate(),"No, it's something else.",Anthony,5,5,Yiyen,,0-0-15-0-0-0-6-0-0-0-14-0-0-0-8-0
893,60,5,RequestNewWinCondition(),Please show me a new win condition. ,Inform,Assume you demonstrate this win condition,Anthony,5,5,Yiyen,,2-0-0-0-0-16-0-0-0-0-12-0-0-0-0-10
893,60,6,RequestNewWinCondition(),How about one more?,Inform,Assume you demonstrate this win condition,Anthony,5,5,Yiyen,,0-11-0-0-0-12-0-0-0-13-0-0-0-9-0-0
893,60,7,RequestNewWinCondition(),Please show me another win.,Inform,Assume you demonstrate this win condition,Anthony,5,5,Yiyen,,0-0-0-1-0-0-5-0-0-3-0-0-2-0-0-0
893,60,8,RequestNewWinCondition(),Please show me one more win condition. ,Inform,Assume you demonstrate this win condition,Anthony,5,5,Yiyen,,0-0-0-0-0-0-0-0-0-0-0-0-3-5-7-9
893,60,9,"Context Switch, Confirm(User_ID=1, AddPiece(3,3))","Looking at this board, could I add a piece here?",Affirm(),"Yes, that's totally fine.",Anthony,3,4,Yiyen,,0-0-15-0-0-0-6-0-0-0-14-0-0-0-8-0
893,60,10,Finish(),"Thanks for the help, bye!",Finish,See you later.,Anthony,5,5,Yiyen,,0-0-15-0-0-0-6-0-0-0-14-0-0-0-8-0
