dialog_id,CooperativityRate,Turn Exchange,Formal System Query,NL System Query,Formal User Response,User Response,NL_Student,Correctness Rate,Naturalness Rate,Evaluator,Comments,Board
940,60,0,Start(),"Hello, would you teach me Quarto?",Start,Okay sure. ,Anthony,5,5,Yiyen,,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
940,60,1,RequestNewWinCondition(),Please show me a new win condition.,Inform,Assume you demonstrate this win condition,Anthony,5,5,Yiyen,,0-0-14-0-0-0-11-0-0-0-16-0-0-0-9-0
940,60,2,"Same, Confirm(User_ID=1, Hollowness)",Is this a win because of the hollowness of the pieces?,NotSure(),I don't know.,Anthony,5,5,Yiyen,,0-0-14-0-0-0-11-0-0-0-16-0-0-0-9-0
940,60,3,RequestNewWinCondition(),Please show me another win.,Inform,Assume you demonstrate this win condition,Anthony,5,5,Yiyen,,14-0-0-0-0-15-0-0-0-0-5-0-0-0-0-8
940,60,4,"Same, RequestOtherPlayers()",How could another player affect this win?,Inform([]),There is nothing they could do.,Anthony,5,5,Yiyen,,14-0-0-0-0-15-0-0-0-0-5-0-0-0-0-8
940,60,5,"Same, Confirm(User_ID=1, Quantity)",Is this a win because of the number of pieces on the board?,NotSure(),I do not know. ,Anthony,5,5,Yiyen,,14-0-0-0-0-15-0-0-0-0-5-0-0-0-0-8
940,60,6,RequestNewWinCondition(),How about another win?,Inform,Assume you demonstrate this win condition,Anthony,5,5,Yiyen,,15-0-0-0-7-0-0-0-9-0-0-0-5-0-0-0
940,60,7,"Same, Confirm(User_ID=1, Translate([0, 1]))",Could I shift the pieces here?,Affirm(),"Yes, you could.",Anthony,3,5,Yiyen,,15-0-0-0-7-0-0-0-9-0-0-0-5-0-0-0
940,60,8,"Same, Confirm(User_ID=1, Translate([0, 3]))",Could I also shift them here?,NotSure(),"That, I'm not so sure about. ",Anthony,3,5,Yiyen,,15-0-0-0-7-0-0-0-9-0-0-0-5-0-0-0
940,60,9,"Context Switch, Confirm(User_ID=1, AddPiece(0,1))","Looking at this board, could I add a piece here?",Affirm(),"Yes, totally. ",Anthony,3,5,Yiyen,,14-0-0-0-0-15-0-0-0-0-5-0-0-0-0-8
940,60,10,Finish(),"Thanks, bye.",Finish,Bye!,Anthony,5,5,Yiyen,,14-0-0-0-0-15-0-0-0-0-5-0-0-0-0-8
